,Name,Team,Team games,Played,Threat per fixture,Threat per game,Threat GW29,Threat GW28,Threat GW27,Threat GW26,Threat GW25,Threat GW24*,Threat GW24,Threat GW23,Threat GW22,Threat GW21,Threat GW20,Threat GW19,Threat GW18,Threat GW17,Threat GW16,Threat GW15,Threat GW14,Threat GW13,Threat GW12,Threat GW11,Threat GW10,Threat GW9,Threat GW8,Threat GW7,Threat GW6,Threat GW5,Threat GW4,Threat GW3,Threat GW2,Threat GW1,Threat GW29 6 - average,Threat GW28 6 - average,Threat GW27 6 - average,Threat GW26 6 - average,Threat GW25 6 - average,Threat GW24* 6 - average,Threat GW24 6 - average,Threat GW23 6 - average,Threat GW22 6 - average,Threat GW21 6 - average,Threat GW20 6 - average,Threat GW19 6 - average,Threat GW18 6 - average,Threat GW17 6 - average,Threat GW16 6 - average,Threat GW15 6 - average,Threat GW14 6 - average,Threat GW13 6 - average,Threat GW12 6 - average,Threat GW11 6 - average,Threat GW10 6 - average,Threat GW9 6 - average,Threat GW8 6 - average,Threat GW7 6 - average,Threat GW6 6 - average
146,Kenny McLean,Norwich,29,28,7.689655172413793,7.964285714285714,0.0,2.0,9.0,0.0,8.0,,0.0,8.0,0.0,10.0,0.0,4.0,33.0,0.0,10.0,1.0,45.0,4.0,28.0,0.0,0.0,41.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,3.1666666666666665,4.5,4.166666666666667,4.333333333333333,4.333333333333333,3.6666666666666665,3.6666666666666665,9.166666666666666,7.833333333333333,9.5,8.0,15.5,15.5,14.666666666666666,14.666666666666666,13.0,19.666666666666668,12.333333333333334,12.0,7.333333333333333,10.166666666666666,10.166666666666666,3.3333333333333335,3.1666666666666665,2.8333333333333335
147,Tom Davies,Everton,29,21,7.551724137931035,10.428571428571429,0.0,18.0,0.0,0.0,0.0,,0.0,12.0,4.0,4.0,4.0,0.0,9.0,0.0,24.0,7.0,0.0,42.0,62.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.6666666666666665,3.3333333333333335,4.0,4.0,4.0,5.5,3.5,6.833333333333333,7.333333333333333,6.666666666666667,13.666666666666666,22.5,22.5,18.5,22.833333333333332,22.833333333333332,15.833333333333334,5.5,5.5,5.5,0.0,0.0,0.0
148,Bernard Anicio Caldeira Duarte,Everton,29,19,7.517241379310345,11.473684210526315,0.0,0.0,2.0,21.0,0.0,,28.0,2.0,16.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,6.0,18.0,12.0,4.0,41.0,10.0,8.5,8.833333333333334,11.5,11.166666666666666,7.666666666666667,9.666666666666666,9.666666666666666,5.0,5.166666666666667,2.5,2.5,2.5,0.5,0.5,0.0,0.3333333333333333,7.166666666666667,7.166666666666667,7.166666666666667,8.166666666666666,11.166666666666666,12.833333333333334,6.666666666666667,13.5,15.166666666666666
149,Sam Byram,Norwich,29,17,7.517241379310345,12.823529411764707,0.0,0.0,0.0,0.0,69.0,,4.0,0.0,2.0,6.0,0.0,38.0,2.0,6.0,0.0,29.0,2.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,12.166666666666666,12.166666666666666,12.5,13.5,13.5,8.333333333333334,8.333333333333334,8.0,9.0,8.666666666666666,12.5,12.833333333333334,12.166666666666666,11.833333333333334,10.833333333333334,11.166666666666666,6.333333333333333,6.0,0.3333333333333333,1.3333333333333333,4.333333333333333,4.0,4.0,4.0,4.0
150,Jonjo Shelvey,Newcastle,29,17,7.413793103448276,12.647058823529411,0.0,34.0,0.0,0.0,0.0,,0.0,7.0,0.0,2.0,7.0,0.0,10.0,0.0,33.0,24.0,9.0,7.0,17.0,8.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,21.0,26.0,5.666666666666667,6.833333333333333,1.1666666666666667,1.5,2.6666666666666665,2.6666666666666665,2.6666666666666665,4.333333333333333,3.1666666666666665,8.666666666666666,12.333333333333334,12.666666666666666,13.833333333333334,15.0,16.333333333333332,10.833333333333334,6.833333333333333,5.333333333333333,4.166666666666667,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667,5.166666666666667,9.5
151,Che Adams,Southampton,29,22,7.379310344827586,9.727272727272727,0.0,0.0,27.0,0.0,8.0,,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,52.0,10.0,56.0,16.0,21.0,5.833333333333333,6.166666666666667,6.166666666666667,1.6666666666666667,2.3333333333333335,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,11.333333333333334,13.0,22.333333333333332,24.333333333333332,27.833333333333332
152,Calum Chambers,Arsenal,28,14,7.25,14.5,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,73.0,0.0,0.0,6.0,6.0,28.0,45.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,13.166666666666666,13.166666666666666,12.166666666666666,13.166666666666666,14.166666666666666,18.833333333333332,14.166666666666666,14.833333333333334,20.0,19.0,18.0,13.333333333333334,5.833333333333333,5.166666666666667
153,Maximillian Aarons,Norwich,29,27,7.241379310344827,7.777777777777778,0.0,4.0,17.0,0.0,28.0,,6.0,4.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,52.0,0.0,8.0,0.0,4.0,4.0,20.0,10.0,0.0,0.0,20.0,2.0,18.0,0.0,9.166666666666666,9.833333333333334,9.5,7.5,7.833333333333333,3.5,3.5,2.5,2.1666666666666665,1.8333333333333333,1.0,9.333333333333334,9.0,10.333333333333334,10.0,10.666666666666666,11.333333333333334,6.0,7.666666666666667,6.333333333333333,6.333333333333333,9.0,8.666666666666666,8.333333333333334,6.666666666666667
154,Serge Aurier,Spurs,29,24,7.137931034482759,8.625,0.0,23.0,0.0,4.0,0.0,,22.0,16.0,19.0,0.0,2.0,8.0,4.0,2.0,4.0,34.0,6.0,0.0,11.0,0.0,0.0,20.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,8.166666666666666,10.833333333333334,10.166666666666666,10.166666666666666,9.833333333333334,11.166666666666666,11.166666666666666,8.166666666666666,5.833333333333333,3.3333333333333335,9.0,9.666666666666666,8.333333333333334,9.5,9.166666666666666,8.5,6.166666666666667,5.166666666666667,5.166666666666667,5.0,8.666666666666666,8.666666666666666,5.333333333333333,5.333333333333333,5.333333333333333
155,Lucas Torreira,Arsenal,28,24,7.107142857142857,8.291666666666666,0.0,,0.0,0.0,9.0,,0.0,7.0,0.0,4.0,4.0,8.0,0.0,3.0,19.0,3.0,18.0,4.0,2.0,21.0,0.0,0.0,8.0,6.0,25.0,17.0,5.0,19.0,17.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.3333333333333335,4.0,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.1666666666666665,6.333333333333333,6.166666666666667,8.5,7.833333333333333,8.166666666666666,11.166666666666666,8.0,7.5,5.833333333333333,6.166666666666667,10.0,9.333333333333334,10.166666666666666,13.333333333333334,14.833333333333334,13.833333333333334
156,Glenn Murray,Brighton,29,19,7.068965517241379,10.789473684210526,0.0,27.0,7.0,26.0,54.0,,0.0,0.0,23.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,4.0,8.0,4.0,19.0,19.0,18.333333333333332,17.166666666666668,15.666666666666666,6.666666666666667,6.666666666666667,7.333333333333333,7.333333333333333,3.5,3.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,4.833333333333333,4.833333333333333,5.5,6.833333333333333,7.333333333333333
157,Caglar Soyuncu,Leicester,29,28,7.068965517241379,7.321428571428571,6.0,6.0,0.0,35.0,0.0,,0.0,5.0,0.0,2.0,0.0,0.0,0.0,19.0,55.0,11.0,4.0,0.0,0.0,37.0,0.0,10.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,7.833333333333333,7.666666666666667,6.666666666666667,7.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,3.5,12.666666666666666,14.166666666666666,14.833333333333334,14.833333333333334,14.833333333333334,17.833333333333332,8.666666666666666,8.5,7.833333333333333,7.833333333333333,7.833333333333333,2.6666666666666665,3.1666666666666665,1.8333333333333333,2.1666666666666665,2.5
158,Steven Alzate,Brighton,29,19,7.068965517241379,10.789473684210526,0.0,4.0,0.0,6.0,0.0,,6.0,0.0,0.0,46.0,4.0,8.0,0.0,2.0,18.0,2.0,0.0,0.0,2.0,34.0,35.0,8.0,2.0,22.0,6.0,0.0,,,,,2.6666666666666665,2.6666666666666665,2.0,9.666666666666666,9.333333333333334,10.666666666666666,10.666666666666666,9.666666666666666,10.0,13.0,5.666666666666667,5.0,3.6666666666666665,4.0,9.333333333333334,12.166666666666666,13.166666666666666,13.5,17.166666666666668,17.833333333333332,12.166666666666666,,,,
159,Leander Dendoncker,Wolves,29,29,7.0344827586206895,7.0344827586206895,4.0,0.0,4.0,6.0,0.0,,0.0,0.0,17.0,2.0,4.0,7.0,0.0,4.0,0.0,39.0,18.0,0.0,0.0,18.0,2.0,2.0,0.0,2.0,38.0,2.0,4.0,0.0,8.0,23.0,2.3333333333333335,1.6666666666666667,4.5,4.166666666666667,3.8333333333333335,5.0,5.0,5.0,5.666666666666667,2.8333333333333335,9.0,11.333333333333334,10.166666666666666,10.166666666666666,12.5,12.833333333333334,6.666666666666667,3.6666666666666665,4.0,10.333333333333334,7.666666666666667,8.0,7.666666666666667,9.0,12.5
160,Adam Webster,Brighton,29,23,7.0344827586206895,8.869565217391305,0.0,6.0,2.0,0.0,0.0,,4.0,9.0,0.0,22.0,0.0,19.0,6.0,0.0,2.0,68.0,1.0,2.0,0.0,0.0,0.0,49.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,3.5,2.5,5.833333333333333,5.833333333333333,9.0,9.0,9.333333333333334,7.833333333333333,8.166666666666666,15.833333333333334,16.0,13.166666666666666,12.166666666666666,12.166666666666666,11.833333333333334,8.666666666666666,8.833333333333334,9.5,10.166666666666666,10.166666666666666,10.5,2.3333333333333335,2.0,1.0
161,Olivier Giroud,Chelsea,29,9,6.9655172413793105,22.444444444444443,46.0,21.0,69.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,23.0,15.333333333333334,11.833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5,6.5,7.166666666666667,7.166666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,3.5,3.5
162,Patrick van Aanholt,Crystal Palace,29,22,6.9655172413793105,9.181818181818182,14.0,4.0,12.0,19.0,16.0,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,19.0,18.0,17.0,4.0,12.0,6.0,16.0,21.0,0.0,2.0,10.833333333333334,8.5,7.833333333333333,5.833333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.8333333333333333,1.8333333333333333,2.5,3.1666666666666665,1.6666666666666667,1.5,1.8333333333333333,5.0,7.333333333333333,9.5,10.0,12.0,12.666666666666666,12.166666666666666,12.666666666666666,9.833333333333334,9.5
163,N'Golo Kante,Chelsea,29,18,6.931034482758621,11.166666666666666,0.0,0.0,0.0,0.0,22.0,,24.0,32.0,0.0,13.0,3.0,6.0,9.0,0.0,2.0,13.0,2.0,37.0,3.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,7.666666666666667,13.0,13.0,15.166666666666666,15.666666666666666,13.0,13.0,10.5,5.166666666666667,5.5,5.5,5.333333333333333,10.5,9.5,9.5,9.166666666666666,7.0,7.833333333333333,1.6666666666666667,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,4.666666666666667,4.666666666666667
164,George Baldock,Sheffield Utd,28,28,6.857142857142857,6.857142857142857,4.0,,6.0,10.0,6.0,,0.0,2.0,20.0,0.0,2.0,2.0,0.0,10.0,21.0,0.0,0.0,4.0,19.0,4.0,24.0,8.0,4.0,2.0,0.0,6.0,0.0,31.0,4.0,3.0,4.666666666666667,7.333333333333333,7.333333333333333,6.333333333333333,5.0,4.333333333333333,4.333333333333333,4.333333333333333,5.666666666666667,5.833333333333333,5.833333333333333,5.5,5.833333333333333,9.0,8.0,8.5,9.833333333333334,10.5,10.166666666666666,7.0,7.333333333333333,3.3333333333333335,7.166666666666667,7.166666666666667,7.333333333333333
165,Pedro Lomba Neto,Wolves,29,21,6.827586206896552,9.428571428571429,0.0,0.0,2.0,6.0,4.0,,24.0,18.0,45.0,17.0,3.0,6.0,18.0,0.0,2.0,2.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,9.0,16.5,19.0,18.5,18.833333333333332,18.833333333333332,17.833333333333332,14.833333333333334,7.666666666666667,5.166666666666667,4.666666666666667,3.6666666666666665,1.6666666666666667,3.0,4.0,3.6666666666666665,3.6666666666666665,7.166666666666667,6.166666666666667,4.833333333333333,3.5,4.5,4.833333333333333,1.3333333333333333
166,Jetro Willems,Newcastle,29,19,6.827586206896552,10.421052631578947,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,49.0,2.0,20.0,6.0,24.0,0.0,18.0,17.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.833333333333333,4.833333333333333,4.833333333333333,4.833333333333333,4.833333333333333,5.166666666666667,5.5,3.5,3.5,11.666666666666666,12.0,15.0,15.666666666666666,16.833333333333332,16.833333333333332,11.666666666666666,14.166666666666666,12.5,11.5,7.5,7.833333333333333
167,Conor Hourihane,Aston Villa,28,18,6.821428571428571,10.61111111111111,5.0,,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,17.0,5.0,0.0,0.0,0.0,4.0,22.0,0.0,12.0,0.0,35.0,13.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,1.3333333333333333,1.3333333333333333,0.0,1.1666666666666667,4.0,4.0,4.833333333333333,4.833333333333333,4.833333333333333,4.833333333333333,4.333333333333333,5.166666666666667,4.333333333333333,6.333333333333333,6.333333333333333,12.166666666666666,13.666666666666666,17.5,20.5,18.5,18.5,12.666666666666666,10.5,3.0
168,Mesut Ozil,Arsenal,28,18,6.785714285714286,10.555555555555555,28.0,,2.0,21.0,12.0,,0.0,2.0,0.0,0.0,0.0,26.0,0.0,2.0,9.0,12.0,39.0,25.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.833333333333334,6.166666666666667,6.166666666666667,5.833333333333333,2.3333333333333335,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,6.166666666666667,8.166666666666666,14.666666666666666,14.5,14.833333333333334,15.833333333333334,14.333333333333334,12.333333333333334,5.833333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
169,Will Hughes,Watford,29,21,6.724137931034483,9.285714285714286,21.0,22.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,22.0,0.0,18.0,10.0,6.0,11.0,0.0,0.0,0.0,2.0,10.0,23.0,17.0,6.0,6.0,8.833333333333334,5.333333333333333,1.6666666666666667,1.6666666666666667,1.5,1.5,1.5,1.6666666666666667,1.8333333333333333,1.8333333333333333,5.5,4.0,7.0,8.5,9.333333333333334,11.166666666666666,7.5,7.5,4.5,3.1666666666666665,3.8333333333333335,5.833333333333333,8.666666666666666,9.666666666666666,10.666666666666666
170,Michy Batshuayi,Chelsea,29,16,6.379310344827586,11.5625,0.0,4.0,0.0,16.0,0.0,,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,6.0,36.0,20.0,0.0,0.0,19.0,8.0,8.0,49.0,0.0,0.0,0.0,0.0,4.333333333333333,4.666666666666667,4.0,4.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.5,0.5,1.5,1.8333333333333333,1.8333333333333333,2.8333333333333335,8.666666666666666,11.666666666666666,10.666666666666666,10.333333333333334,13.5,13.833333333333334,9.166666666666666,14.0,14.0,14.0,10.833333333333334,9.5
171,Isaac Hayden,Newcastle,29,24,6.310344827586207,7.625,10.0,10.0,0.0,0.0,8.0,,24.0,20.0,0.0,12.0,3.0,0.0,4.0,3.0,4.0,12.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,27.0,8.0,10.0,0.0,8.666666666666666,10.333333333333334,8.666666666666666,10.666666666666666,11.166666666666666,9.833333333333334,9.833333333333334,6.5,3.6666666666666665,4.333333333333333,4.333333333333333,4.166666666666667,7.0,6.333333333333333,5.833333333333333,5.166666666666667,3.1666666666666665,2.8333333333333335,0.16666666666666666,0.16666666666666666,1.5,6.0,7.333333333333333,9.0,8.833333333333334
172,Dan Gosling,Bournemouth,29,16,6.275862068965517,11.375,0.0,0.0,21.0,2.0,18.0,,0.0,17.0,2.0,6.0,0.0,33.0,4.0,57.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333333,9.666666666666666,10.0,7.5,7.166666666666667,9.666666666666666,9.666666666666666,10.333333333333334,17.0,16.666666666666668,15.666666666666666,19.333333333333332,13.833333333333334,13.166666666666666,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Antonio Rudiger,Chelsea,29,13,6.241379310344827,13.923076923076923,6.0,0.0,2.0,18.0,52.0,,13.0,34.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,15.166666666666666,19.833333333333332,19.833333333333332,19.5,16.5,8.166666666666666,8.166666666666666,6.166666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666
174,Ryan Bertrand,Southampton,29,24,6.241379310344827,7.541666666666667,2.0,13.0,12.0,12.0,2.0,,1.0,0.0,2.0,12.0,0.0,2.0,22.0,2.0,33.0,37.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,7.0,7.0,6.666666666666667,4.833333333333333,4.833333333333333,2.8333333333333335,2.8333333333333335,2.8333333333333335,6.333333333333333,6.666666666666667,11.833333333333334,16.0,16.666666666666668,17.0,13.333333333333334,13.0,7.5,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,2.0,2.0,1.0,1.3333333333333333,2.1666666666666665
175,David Luiz Moreira Marinho,Arsenal,28,25,6.107142857142857,6.84,0.0,,0.0,2.0,18.0,,0.0,1.0,9.0,0.0,11.0,5.0,2.0,0.0,0.0,7.0,18.0,4.0,1.0,0.0,50.0,0.0,17.0,10.0,13.0,0.0,2.0,1.0,0.0,0.0,3.5,5.0,5.0,5.0,6.5,4.333333333333333,4.333333333333333,4.666666666666667,4.5,3.0,4.166666666666667,5.333333333333333,5.166666666666667,5.0,5.0,13.333333333333334,12.166666666666666,12.0,13.0,15.0,15.0,7.0,7.166666666666667,4.333333333333333,2.6666666666666665
176,Dennis Praet,Leicester,29,21,6.103448275862069,8.428571428571429,2.0,11.0,0.0,18.0,0.0,,0.0,19.0,35.0,0.0,0.0,5.0,0.0,0.0,4.0,36.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,5.166666666666667,8.0,12.0,12.0,9.0,9.833333333333334,9.833333333333334,9.833333333333334,6.666666666666667,1.5,7.5,7.5,6.666666666666667,9.666666666666666,9.666666666666666,9.0,3.0,3.1666666666666665,6.5,3.5,3.5,3.5,4.833333333333333,4.666666666666667,1.3333333333333333
177,Tom Cleverley,Watford,29,10,6.068965517241379,17.6,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,18.0,77.0,20.0,20.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.5,9.5,22.333333333333332,25.666666666666668,29.0,28.666666666666668,22.5
178,Josip Drmic,Norwich,29,14,6.0344827586206895,12.5,79.0,52.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,10.0,2.0,0.0,7.0,0.0,0.0,2.0,22.166666666666668,9.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.5,5.166666666666667,5.5,5.166666666666667,6.333333333333333,6.333333333333333,3.1666666666666665,1.8333333333333333
179,Martin Montoya,Brighton,29,23,5.9655172413793105,7.521739130434782,0.0,4.0,0.0,0.0,2.0,,0.0,2.0,2.0,10.0,0.0,0.0,2.0,62.0,0.0,0.0,0.0,35.0,0.0,4.0,2.0,20.0,10.0,0.0,2.0,0.0,2.0,10.0,2.0,2.0,1.0,1.3333333333333333,1.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,12.666666666666666,12.333333333333334,10.666666666666666,10.666666666666666,16.5,16.166666666666668,6.5,6.833333333333333,10.166666666666666,11.833333333333334,6.0,6.333333333333333,5.666666666666667,5.666666666666667,4.0,2.6666666666666665,3.0
180,Federico Fernandez,Newcastle,29,23,5.9655172413793105,7.521739130434782,0.0,0.0,0.0,2.0,6.0,,21.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,50.0,0.0,0.0,37.0,23.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,5.5,5.5,5.5,5.166666666666667,5.333333333333333,5.333333333333333,1.8333333333333333,1.5,9.833333333333334,9.833333333333334,9.833333333333334,14.833333333333334,18.666666666666668,21.5,13.5,13.5,13.5,7.333333333333333,3.5,0.3333333333333333,0.0,0.0,0.0,0.0
181,Divock Origi,Liverpool,29,22,5.9655172413793105,7.863636363636363,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,2.0,,4.0,0.0,60.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,21.0,4.166666666666667,3.5,3.5,7.333333333333333,7.333333333333333,7.333333333333333,4.166666666666667,4.833333333333333,4.833333333333333,11.0,11.0,11.0,10.666666666666666,10.666666666666666,12.0,12.0,4.0,4.0,5.333333333333333,5.333333333333333,4.0,4.333333333333333,2.3333333333333335,2.3333333333333335,4.5
182,Declan Rice,West Ham,29,29,5.896551724137931,5.896551724137931,3.0,8.0,4.0,0.0,0.0,36.0,8.0,2.0,0.0,0.0,19.0,19.0,,0.0,13.0,18.0,2.0,0.0,0.0,1.0,9.0,2.0,0.0,7.0,0.0,18.0,1.0,0.0,1.0,0.0,8.5,9.333333333333334,8.333333333333334,7.666666666666667,7.666666666666667,10.833333333333334,8.0,6.666666666666667,8.5,11.5,11.833333333333334,8.666666666666666,5.5,5.5,5.666666666666667,5.0,2.3333333333333335,2.0,3.1666666666666665,3.1666666666666665,6.0,4.666666666666667,4.333333333333333,4.5,3.3333333333333335
183,Issa Diop,West Ham,29,23,5.862068965517241,7.391304347826087,20.0,6.0,19.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,33.0,2.0,0.0,2.0,35.0,0.0,4.0,7.0,10.333333333333334,7.0,8.833333333333334,5.666666666666667,5.666666666666667,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,6.833333333333333,7.166666666666667,7.166666666666667,6.833333333333333,12.0,12.0,7.166666666666667,8.0
184,Mateo Kovacic,Chelsea,29,25,5.793103448275862,6.72,0.0,0.0,1.0,26.0,0.0,,44.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,2.0,7.0,0.0,10.0,18.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,20.0,0.0,0.0,11.833333333333334,11.833333333333334,11.833333333333334,11.666666666666666,7.5,7.5,7.5,0.16666666666666666,1.3333333333333333,2.6666666666666665,3.0,4.0,4.0,5.666666666666667,7.5,7.5,7.166666666666667,6.0,6.0,5.666666666666667,2.6666666666666665,2.6666666666666665,6.0,6.0,6.0
185,Benjamin Chilwell,Leicester,29,23,5.758620689655173,7.260869565217392,0.0,16.0,2.0,0.0,25.0,,19.0,0.0,4.0,2.0,0.0,2.0,0.0,6.0,6.0,0.0,2.0,7.0,4.0,9.0,23.0,8.0,4.0,8.0,2.0,9.0,0.0,0.0,0.0,9.0,10.333333333333334,10.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,4.5,4.5,1.3333333333333333,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.6666666666666665,3.5,4.166666666666667,4.666666666666667,7.5,8.833333333333334,9.166666666666666,9.333333333333334,9.0,9.0,5.166666666666667,3.8333333333333335,3.1666666666666665,3.3333333333333335
186,Moussa Sissoko,Spurs,29,20,5.758620689655173,8.35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,21.0,0.0,47.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,10.0,6.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.8333333333333335,3.8333333333333335,7.333333333333333,7.333333333333333,15.166666666666666,11.666666666666666,12.0,12.0,8.5,8.666666666666666,1.5,1.5,0.8333333333333334,0.8333333333333334,2.5,3.3333333333333335,2.6666666666666665,11.166666666666666
187,Mbwana Samatta,Aston Villa,28,4,5.714285714285714,40.0,4.0,,20.0,64.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
