,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
28,Ilkay Gundogan,Man City,28,25,19.506993091829937,21.84783226284953,43.142176866585054,,20.72369922451994,1.5809130240856375,29.80576821753884,,0.0,38.99418882484194,0.6157668901982001,26.581671633941088,4.486223940935642,2.5761495004757373,17.93630108321024,17.491458816217122,13.617502753977965,0.0,21.650386496655518,14.528570558739252,56.13568261007284,40.608208171206215,21.757096787003064,38.71958186128671,48.24425428163653,17.030681393174376,0.0,18.034740369496852,2.305990071283095,10.858494238683125,35.43281590462581,3.3374830508474567,22.37445769292857,15.286722696864095,15.286722696864095,16.263051431767618,16.747269917909286,12.209000131732102,12.209000131732102,15.198383645600474,11.614595310829671,13.781551288126296,9.351272682469451,12.211966441756097,14.20403661813335,20.57060020594378,24.42339176510863,25.779990770612816,32.233254414160605,36.665565711657436,37.082584184063286,27.72663708238448,23.964392448766258,20.722541329479593,16.07902672571233,13.943786996210543,11.66158727248939
29,Youri Tielemans,Leicester,29,28,19.338321274130763,20.02897560534972,14.709986821401445,1.1610347877358487,24.60098368533052,4.449712773549,38.50776468481375,,14.140388715432646,6.36019056847545,10.5351483463035,21.650386496655518,0.0,5.925433164396578,19.39692944420291,16.95110790094339,17.651984185681734,14.191993773288877,23.819939516129025,13.936200865580442,39.80199302057569,16.018739540721455,45.49268604085602,36.39985986881335,6.705095422869812,20.82717788461538,25.761327692445075,11.689360771113828,25.84969897119341,41.55660071603542,6.770595988538681,35.94899530209324,16.261645244710536,14.870012535889536,16.43236479565081,15.94059859753831,15.19897980194681,9.768591215210614,9.768591215210614,10.644681336672326,12.409834225416981,13.595973531980022,12.352908078085582,16.322897997440418,17.65802594763773,21.058869877033196,20.903475150329538,25.54359212619192,29.244903142112662,26.392429126569464,27.54092529640862,25.20081440838685,24.479251280118913,21.205420101841806,22.064876909712154,22.075793670656964,24.59609657356994
30,Nicolas Pepe,Arsenal,28,24,19.21172313585991,22.413676991836564,5.094053077609276,,59.0320240182328,48.40466638795985,0.0,,2.397919412607449,34.3550307055861,14.64570472294533,64.59275642594858,0.4231622492836676,1.0534360082304524,0.0,20.343121124407933,6.762794603033004,14.838544806517307,0.0,1.628159289883268,1.3331034588872475,0.0,61.32888852733357,42.2649518646042,15.882573662551438,7.230532435740512,42.28265979360973,13.709272896646398,25.67340507233434,27.60004394995248,25.734309530908366,1.3171337792642137,24.88061560033258,26.472557541221928,26.472557541221928,27.399346275841214,19.402428919395188,19.578001587433597,19.578001587433597,19.178348351999023,16.843030088469323,15.529211735150604,7.23684313191206,7.166316090364783,7.262103303973586,7.484287213788126,4.0937670263868045,13.188116013770232,17.759183856784713,20.406279467209952,21.34000832485283,28.164934380639906,30.44981319674764,24.507232620914436,22.063081301805813,23.705037279865305,22.719470837119257
31,Frederico Rodrigues de Paula Santos,Man Utd,29,25,18.45519126866944,21.40802187165655,10.092711255520214,20.137630025712944,22.301704500882526,18.337030802292258,37.705460870599424,,27.789140329954275,43.505154022806444,6.579197130503142,17.22373240576482,4.109661598091829,38.773125627090295,48.561720190233366,59.83752921926131,35.00909216758574,18.90336332380782,27.298998798786865,7.673804109495175,19.14974363543788,31.19791255144032,2.1672649371069173,3.4305139372822295,6.585668896321069,9.638150776282904,18.707470785013378,0.48476489414081725,0.0,0.0,0.0,0.0,22.727279630826942,28.296020092041314,26.03628127617301,25.18995259365339,22.818724392953325,22.996668519035136,22.996668519035136,26.45876516241498,29.18082769515746,33.91914353467123,34.199082021011726,38.0639715544609,32.88075130152838,27.978755209062466,23.20548576442563,17.731847892679163,15.153039661591565,11.7008180111806,12.028209122311885,11.95449698057447,6.8356390376912195,6.474428214840066,5.902675891959695,4.805064409239517,3.198705946525699
32,Enda Stevens,Sheffield Utd,28,28,18.148696195106048,18.148696195106048,9.907496855345908,,6.917970213849285,26.41693374485596,4.85138968947564,,31.697421286868174,27.129609592500024,15.809130240856375,5.30170335761799,44.62870758300345,23.556778780152964,27.47135997963339,11.425896740344378,6.037380896226413,25.766429556856185,20.726293708372975,22.41465055079559,15.298535899267723,25.636460445239507,12.120333184656554,2.49877983088816,7.433901500294174,73.91198210326257,1.956226916783543,22.698455982490266,17.349652220630368,4.605266494337764,12.082706396429899,2.512039711934156,17.820136897149165,18.803742461400912,18.803742461400912,18.53436465202903,21.56966029172027,24.687225140166493,24.687225140166493,23.982881588960698,21.365596113601427,19.736971222829762,23.147758922702796,19.16402327693105,18.973668572038154,16.944864558643875,19.313291842793063,20.327117224198087,16.449175603203418,14.233776901856949,22.81666549393478,20.592947330187418,20.103279919729214,20.974833092391517,21.325914202966448,22.100715018989067,10.200724620434332
33,Roberto Firmino,Liverpool,29,29,18.11225481120473,18.11225481120473,5.105112962962962,2.317060207883898,16.5117582515611,11.378140919811315,41.949045233463025,16.950900758251557,31.733477937678394,43.50370348837209,39.91686953027325,6.611277386641998,5.386494410085631,28.237555083702606,,12.647286968032946,17.74634506172839,11.852433672276762,3.1080735743380847,3.6614261807363326,17.346847470425367,31.130437226686777,13.012547776388638,6.989514687882496,32.11567423682914,17.590720189458175,17.77281446991404,40.83114715719063,26.32140404492148,5.176043935411189,6.895733463035018,11.455543238993707,15.702003055655643,20.140063884774886,27.004504431522914,30.90535631130827,30.110879055780057,24.017120585217153,25.898229639459,22.717197811184757,18.42430474007747,13.746898763744722,13.163031461694068,12.875520090135852,11.060402154589648,11.060402154589648,14.140927197698618,13.351960983475328,12.541474486076282,17.37607459649146,19.6976235979451,19.768618097859882,21.385403086277183,23.603545797699326,23.301300672287443,19.09797720998842,18.075447718244344
34,Bernardo Mota Veiga de Carvalho e Silva,Man City,28,24,18.071109292031554,21.08296084070348,4.09730171358629,,21.32965534219596,33.37483050847457,10.63863703339882,,0.0,40.00108102454444,0.0,0.0,48.28593662743888,3.9813219552806838,21.69322901280157,12.672383428075669,31.814342717258256,42.270805008944535,1.0701711956521738,0.0,37.89158576179917,24.03929304474708,32.70406372385995,38.90265317032353,5.737787523786869,0.3452165147265076,31.8595778584036,25.697569968553452,1.1028648167006108,17.66531152263374,18.815440703697085,0.0,18.24025093703335,17.557367318102298,17.557367318102298,14.002424761069639,16.487609114230356,15.378056601210666,15.378056601210666,18.993594770010926,14.438811837266135,19.74120229014251,26.78633645829993,18.917042219668815,18.25348856045537,20.9532146852883,22.8476996214002,22.99598645583382,22.434627816063653,23.212563870752764,23.270099956540516,22.26476530597459,22.54114479327565,17.274278308749096,13.734721367467465,15.914330230785831,15.856794144998082
35,Aaron Mooy,Brighton,29,22,17.686742748853725,23.31434271439809,20.843391412940054,46.957790767943465,49.46652187505352,19.888100117670128,2.72268354148082,,55.75107489711933,3.8998569712552666,0.0,44.149928008595985,55.34590720164607,11.693708474727629,38.723196121760274,19.222487448865746,5.269396705518552,34.001254127442465,24.79325981944884,51.26388755539142,0.0,0.0,0.0,1.0262781503303333,13.100470396499373,1.1284326647564467,12.348129180602005,0.8806417710196779,0.0,0.0,0.43914250669045485,0.0,32.60492710203455,29.78100469508709,21.95470623376318,21.068607256020254,26.978241770016243,28.473412592224047,28.473412592224047,25.63543279633087,28.189204542599285,29.067437326852374,27.37599167999346,22.283883782960583,28.878913629737884,22.425047609444505,19.221299701300214,18.34306691704712,12.847237587528431,10.898439350370188,2.5425302019310254,4.600551732031359,4.7473253605346395,4.7473253605346395,4.576279002146251,2.4660576871780973,2.277985576385356
36,Cesar Azpilicueta,Chelsea,29,27,17.392794166043092,18.681149289453693,3.3370929756895737,34.277187037037024,2.110142882657617,5.302390452876376,9.452915435745936,,21.061144288914495,12.842054347826084,13.60102290797058,3.308594450101832,12.315414880805934,5.076026021400777,2.7256012234327556,45.2167148148148,38.08888879149134,23.672816000953024,0.0,20.973915577877946,0.0,7.723534026279661,12.916079308288609,4.363005643812708,2.1070296692607,12.131512983706719,85.6069159803611,14.637213070884869,37.306493824622706,17.02851022012578,36.96332317823732,20.245490820073435,12.590145512153503,14.17430574084292,10.728278385998514,10.928020313905884,12.09685771856081,11.367376149503281,11.367376149503281,8.311452305256326,13.707229049754446,17.78854003034124,21.182576955483103,19.130007808682116,21.779656068094976,21.32538919752285,15.076525732766996,10.881057485566538,7.662755759376487,8.013927370919935,6.540193605224733,20.808012935284918,21.96029277605245,26.02536186210813,28.136279291493647,33.94566154298975,35.2979911823842
37,Leandro Trossard,Brighton,29,23,17.33969858249733,21.863098212714025,47.19037494053281,11.258885505764223,0.0,3.1859577858403605,34.340944023193565,,0.6482683127572014,11.425896740344378,19.217052653108922,60.23009348137535,36.951293827160484,9.495642971959278,1.4167022971375711,16.384882158795087,36.300288415794476,0.44621068408717146,18.711894203357613,17.330344965534216,34.70655569155446,41.56504540094338,16.455320535296863,0.0,0.0,0.0,0.0,0.0,5.992547307965127,77.57700145914396,2.020055530776092,0.0,16.104071761348028,10.143325394649954,11.469686585874072,21.50803549943663,27.135591506323312,22.99470799778427,22.99470799778427,23.122780328514327,23.949277898256117,26.79648385870371,16.832503392489013,13.792603455188534,15.098387120784357,20.646696019853835,24.84338989354522,21.53589524679562,21.461526799447753,18.34287776555482,15.454486937965784,9.670060989373374,2.742553422549477,0.9987578846608546,13.928258127851514,14.264934049647529,14.264934049647529
38,Abdoulaye Doucoure,Watford,29,28,17.267336395119166,17.884026980659137,41.55718715135737,35.864463889768764,5.78442594859241,12.833336048879833,16.800537050023372,,10.810129850146179,16.353607340596533,31.116879012345674,28.571839914367263,3.3525086244124225,0.0,3.0127218482252136,52.237371317706675,2.3799270174786162,5.695987506154602,12.259081712062253,24.46227141721327,2.1672649371069173,41.187792263610305,10.777460699588476,10.286946552955882,8.85438935710982,6.206178342055185,1.5769861336750335,35.51837045333885,3.045871864548494,40.840253122212296,14.03880493221131,23.160161150712824,20.608346656461322,16.407750021334518,15.616485875097332,19.414388202726474,17.834250298648573,15.034160790311345,15.034160790311345,13.734592789991183,19.715220119509542,14.925728120365031,11.113086052329587,12.597514900271227,16.67456013647344,16.533650651287058,14.692054142270996,16.091643089289303,16.856802930422848,16.289354204597444,13.24667202540443,13.148292224832451,12.203388589787208,10.914790450613877,16.007008212156613,16.871077474673527,19.696741276116466
39,David Silva,Man City,28,19,16.814318499961853,24.77899568415431,0.0,,0.0,34.340944023193565,0.0,,0.0,16.018739540721455,45.01940152782396,1.726082573632538,0.0,0.0,0.0,0.0,59.4108748470012,50.78367546213475,41.48971404682273,24.966572707736386,0.0,5.459122324902722,21.757096787003064,25.538447610635917,20.14080518553758,0.3452165147265076,21.143174396940573,7.430622641509432,42.51042566191445,23.82386049382715,0.5275357206644042,28.368605932203376,8.393280593985837,15.896514181956496,15.896514181956496,16.18419461089525,10.460703940362992,10.460703940362992,10.460703940362992,10.460703940362992,7.790914016909416,10.189492903438957,18.365758384855994,25.280710725993117,29.441806177282515,29.441806177282515,30.351659898099637,24.076030221433275,19.868492246183468,16.310340769302613,12.206781403800965,15.73064380329106,16.05922718939218,19.51811533521074,19.232350815742617,15.963472571597086,20.6340374745099
40,Rodrigo Hernandez,Man City,28,26,16.073826598175444,17.310274798035092,7.592059057527538,,57.68702240275726,14.755188224799282,14.243464457938915,,33.292503982732924,0.6407495816288582,11.494315283699732,4.372742519869097,35.18144037891635,3.0445403187440525,2.302633247168882,14.100257617154618,34.58604681762545,10.567701252236134,1.0701711956521738,17.208598137535812,7.328825229648398,0.0,0.0,13.54727686872443,58.78304769267364,28.652970722300132,13.805817071974895,21.440442413522007,18.74870188391038,1.6206707818930037,21.27727406679764,2.72268354148082,21.368497951230797,22.01887398892616,22.01887398892616,13.133160675111467,16.53753603413098,14.671048677598504,14.671048677598504,9.506070221671163,11.749321560925457,15.59794348324641,16.630436605307583,10.945225074763554,13.30590137789551,14.143600041642097,11.793557105449663,6.029215969178753,6.525811905260135,16.144624654763714,18.052020085557768,19.131518725945515,22.704925794865847,25.829709442184242,23.84194176104568,17.590979490066342,13.26926495992979
41,Wilfried Zaha,Crystal Palace,29,29,15.893655143401512,15.893655143401512,13.612728721317904,1.4036461303462315,11.771883152173912,24.510372545582044,44.035829736026166,,16.09004474708171,18.45073776399789,17.22373240576482,16.95110790094339,11.58866318093385,21.78146833184656,6.009422867892975,16.242190936863537,13.612728721317904,11.587796090534978,28.86548027231166,15.125447814380738,16.785435888252145,26.904451624815355,5.889981029950664,23.339394778390492,13.086446699375553,45.43516136006288,7.611350796860131,1.934297642436149,10.262781503303334,2.4101774785801706,17.47266166469671,0.9205773726040203,18.57075083875466,19.377085679201326,22.01376672510442,22.876970849899337,20.72335262245797,17.014292388428036,17.014292388428036,15.33418874189658,14.966097604040856,14.364263656633035,13.470378354898301,16.349847870127935,15.240511117216966,17.03651328727683,18.813556735268794,17.526432120040923,19.485031901350172,16.85519297252749,21.906811896807852,20.377797714909182,16.216105384512645,16.944905463404755,13.456702580103036,14.187738407656562,6.768641076413419
42,Todd Cantwell,Norwich,29,29,15.486689877213692,15.486689877213692,2.7153460695136777,28.479937530773014,16.276580934823972,35.70853143807411,19.01611893812709,,19.079208564029287,18.070479218106993,10.122745410036718,13.364205559687614,0.4396131005536702,3.9682755146106223,5.737787523786869,3.878119153126538,14.993432644705958,14.46188545719844,19.454785826200677,13.693588417484802,13.709272896646398,1.303385692464358,13.617502753977965,11.182628395061727,25.520116671547623,2.288391362960208,15.166608278672228,20.18542251104043,2.72268354148082,3.103189828080229,47.99306208193979,52.86110112448526,20.212620579223525,22.771809437322407,19.712277417199697,19.226881521343635,13.34872846509023,10.840754561170817,10.840754561170817,8.617184387797082,6.2517910436336726,7.063572249411878,7.246518898997016,10.415714353271516,12.036599837083882,13.365180732560468,12.936058489116773,12.706736840662108,12.160193996972657,13.171082471197145,11.270216295443047,11.513105525780682,14.660111662210028,12.844308460127172,11.497735365630257,15.243226267362283,23.672011227616462
43,Serge Aurier,Spurs,29,24,15.449643705204567,18.668319477122186,10.372003080898427,28.806035323501423,2.1158112464183376,8.6207364627748,2.2077805871450464,,35.21805522798741,31.763033683075108,62.840778032942644,16.8562373540856,2.476874213836477,12.833336048879833,24.82551862464183,1.6393678639391052,2.54407622739018,8.074094553243572,23.094558641975304,23.098895851917927,33.05638693320999,13.463444074333797,21.986475688945198,23.074057903510486,0.0,0.9577407587548635,31.75210056622353,26.362268501301596,0.0,0.0,0.0,0.0,14.556736988120909,18.121908755150354,23.794365873390557,26.25110355800177,25.227126516512048,26.99805242680118,26.99805242680118,25.26596299291025,20.24535202305425,10.195901722128838,8.732211255321834,12.168491993344972,13.879418627184654,15.251230011946014,17.221909380345128,20.462309290604296,22.962303182315452,19.113210075319568,15.423017559792392,15.20563649862798,17.35544056978928,13.69102795496508,9.84535163771333,9.84535163771333,9.685728177920854
